system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
0000000000000000005f,1049184000000,1059548400000,NIP1,1000,MIS,1030777200000,MON,1030431600000,PB,NIP1_2002_101,2002,Origin:PLAN,AP Approximate (to 500m),132,46002062,0,0,1114671600000,0.5627652362773009,0.30169596297652723,0.38223901578712394,0.3771313091086292,0.40822657907792814,0.4439245913425973,0.5137682470950465,0.4444926104657408,0.4569347051121763,101,0.31126529377161155,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,1049184000000,1059548400000,BAN1,135,MIS,1028876400000,MON,1028876400000,PB,BAN1_2002_105,2002,Origin:GPS,AC Accurate (to 10m),136,46002061,0,0,1114671600000,0.6468050536369281,0.5445998445818272,0.5286669416386177,0.589695455087888,0.5612614484098328,0.6111446052805333,0.6085363229840207,0.5800966828138749,0.6981364142158986,105,0.6919503110834074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,1049184000000,1059548400000,RED57,10500,LTG,1031641200000,MON,1026630000000,IFR,RED57_2002_163,2002,Origin:NTS250,AP Approximate (to 500m),206,46002026,0,0,1114671600000,0.4734353018513099,0.3670680521039708,0.4691621266258743,0.45489484850299455,0.45298753579907614,0.4067391301637175,0.449367610176014,0.49709981883027426,0.4694862038671971,163,0.59126614465016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,1049184000000,1059548400000,NIP55,600,LTG,1029394800000,MON,1026111600000,IFR,NIP55_2002_164,2002,Origin:NTS50,RE Reliable (to 100m),207,46002003,0,0,1114671600000,0.5538576261285016,0.4668100367048443,0.4565405440837493,0.49826444440997275,0.4742524925642543,0.553211934100354,0.48497847371375524,0.4988109224661404,0.500472778283192,164,0.5337148126426782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,1049184000000,1059548400000,RED65,695,LTG,1028185200000,MON,1026630000000,IFR,RED65_2002_165,2002,Origin:NTS50,RE Reliable (to 100m),208,46002031,0,0,1114671600000,0.2992363357676919,0.3299474028733169,0.4233028270195328,0.3877137342185853,0.3548497823411382,0.35247232072142864,0.35897556953539733,0.4436726186132032,0.4104429106109299,165,0.5008666282377144,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,1049184000000,1059548400000,SLK70,175,LTG,1029308400000,MON,1026889200000,IFR,SLK70_2002_166,2002,Origin:NTS50,RE Reliable (to 100m),209,46002046,0,0,1114671600000,0.4378500123024525,0.3203685925706216,0.3802062211599408,0.3909896945273367,0.3824411483781507,0.43205520352859744,0.39060540687722084,0.3897761543714778,0.3846923095576547,166,0.5419826082170884,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,1049184000000,1059548400000,RED56,312,LTG,1027062000000,MON,1026457200000,IFR,RED56_2002_167,2002,Origin:NTS50,RE Reliable (to 100m),210,46002025,0,0,1114671600000,0.4469266412600506,0.30294647805895686,0.3980663237938026,0.39729392315291606,0.40506083476971877,0.37478705405948914,0.338875588332453,0.45038642770251447,0.4399476151720545,167,0.5675963992724714,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,1049184000000,1059548400000,RED23,4536,LTG,1028703600000,MON,1026543600000,IFR,RED23_2002_168,2002,Origin:GPS,AC Accurate (to 10m),212,46002013,0,0,1114671600000,0.5148831004538421,0.3941690431489724,0.4687825111494602,0.4640047016866286,0.4706931065737491,0.4144466609634064,0.44394911540840737,0.5218754343915998,0.469929160592379,168,0.5600363317590167,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,1049184000000,1059548400000,RED41,100,LTG,1027753200000,MON,1026630000000,IFR,RED41_2002_169,2002,Origin:NTS50,RE Reliable (to 100m),214,46002021,0,0,1114671600000,0.5103423819539139,0.4539217861925262,0.5102016319492436,0.4881275941320234,0.5539096832680579,0.41076355194236797,0.4690549163375683,0.5418001040292559,0.44919897463915937,169,0.6100664453702968,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,1049184000000,1059548400000,RED21,3923,LTG,1028185200000,MON,1026543600000,IFR,RED21_2002_170,2002,Origin:GPS,AC Accurate (to 10m),215,46002012,0,0,1114671600000,0.4192618303134459,0.2827021904985972,0.3822970101138391,0.36485017594261937,0.3979678577365121,0.3655621220654281,0.39538386644616863,0.4561693620491639,0.41186616650410174,170,0.5767932398345176,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,1049184000000,1059548400000,RED63,162,LTG,1028185200000,MON,1026802800000,IFR,RED63_2002_171,2002,Origin:NTS50,RE Reliable (to 100m),216,46002030,0,0,1114671600000,0.42240219016533775,0.31818822316440665,0.4010040063040497,0.3903006736989103,0.42803351479270885,0.3416120572096201,0.3615882808851417,0.4457628689115623,0.41801041681392015,171,0.5259514699146977,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,1049184000000,1059548400000,SLK19,150,LTG,1027666800000,MON,1025766000000,IFR,SLK19_2002_172,2002,Origin:NTS50,RE Reliable (to 100m),217,46002036,0,0,1114671600000,0.4499498509084648,0.38911213542494205,0.4805602182587044,0.4588441689858124,0.49812243814334495,0.4990952492324195,0.4801364924841927,0.47198476181625265,0.44832097075965,172,0.5614144557017791,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,1049184000000,1059548400000,NIP56,2350,LTG,1029394800000,MON,1026198000000,IFR,NIP56_2002_174,2002,Origin:NTS50,RE Reliable (to 100m),219,46002004,0,0,1114671600000,0.5540016849955756,0.47218206279872976,0.5093856716271691,0.5358188268638755,0.5488920192799719,0.5171584759223505,0.554385223933997,0.5332119423925612,0.5124534343994311,174,0.5422757306120696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097,1049184000000,1059548400000,NIP101,125,LTG,1029394800000,MON,1026975600000,IFR,NIP101_2002_176,2002,Origin:NTS50,RE Reliable (to 100m),221,46001995,0,0,1114671600000,0.5560170755318735,0.4680194310340527,0.48887189358135413,0.48721736565329604,0.4895793685373983,0.5264232241598022,0.4296362360063506,0.5110565558863034,0.4993704259793207,176,0.5149443911957212,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098,1049184000000,1059548400000,SLK21,335,LTG,1027321200000,MON,1025247600000,IFR,SLK21_2002_177,2002,Origin:NTS50,RE Reliable (to 100m),222,46002037,0,0,1114671600000,0.5450322880716358,0.2664361901791183,0.40543179674118673,0.403380414397495,0.41406038653652794,0.47663833117536686,0.4705095196196109,0.4646718606282616,0.44915552479344856,177,0.37999769831277497,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,1049184000000,1059548400000,NIP48,200,LTG,1029394800000,MON,1025852400000,IFR,NIP48_2002_180,2002,Origin:NTS50,RE Reliable (to 100m),225,46002000,0,0,1114671600000,0.5315805427112227,0.444176094674442,0.49612634211425066,0.4996272622033417,0.4873063221388205,0.5287873657055222,0.4406711032729293,0.5381643371826539,0.5210630185043015,180,0.5154885856617121,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,1049184000000,1059548400000,RED66,1229,LTG,1031641200000,MON,1026716400000,IFR,RED66_2002_181,2002,Origin:GPS,AC Accurate (to 10m),226,46002032,0,0,1114671600000,0.47616067480143354,0.38771685531647426,0.4836755338198837,0.43342857811865804,0.4197392661938155,0.4159210875170859,0.4905879017039079,0.4694262164998934,0.44900531259422566,181,0.5557106836829869,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,1049184000000,1059548400000,NIP47,150,LTG,1029394800000,MON,1025766000000,IFR,NIP47_2002_182,2002,Origin:NTS50,RE Reliable (to 100m),227,46001999,0,0,1114671600000,0.568416457227499,0.4715279638598044,0.5029468941384594,0.4668105111180773,0.5188890382741105,0.5369272037670557,0.43921449145224073,0.485368416639601,0.521832491948093,182,0.5279660361786299,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,1049184000000,1059548400000,RED5,14654,LTG,1028703600000,MON,1024902000000,IFR,RED5_2002_185,2002,Origin:GPS,AC Accurate (to 10m),230,46002023,0,0,1114671600000,0.4368111400798583,0.327658608637938,0.4146295847648239,0.41145885190034215,0.40063247714422484,0.3968195374062576,0.47065669464315885,0.4691778476210449,0.43723316893189895,185,0.5002840349878073,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,1049184000000,1059548400000,RED38,70,LTG,1026802800000,MON,1026630000000,IFR,RED38_2002_186,2002,Origin:NTS50,RE Reliable (to 100m),231,46002018,0,0,1114671600000,0.42753762248330984,0.19120593867594474,0.37075017477972333,0.3494702420048999,0.37759871175650717,0.3215973044247641,0.36928489002441756,0.4194958159334014,0.4204464089305754,186,0.590801712241171,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,1049184000000,1059548400000,RED37,70,LTG,1026802800000,MON,1026543600000,IFR,RED37_2002_187,2002,Origin:NTS250,AP Approximate (to 500m),232,46002017,0,0,1114671600000,0.5065484272421742,0.4579615556292012,0.5481331363651205,0.5146233774413869,0.5172217184216705,0.44842663356033136,0.47929943201111247,0.493757991037328,0.4972327735176262,187,0.5674502892974849,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,1049184000000,1059548400000,NIP32,2600,LTG,1031036400000,MON,1025506800000,IFR,NIP32_2002_188,2002,Origin:NTS250,AP Approximate (to 500m),234,46001997,0,0,1114671600000,0.5290062734557058,0.3710603859201009,0.3753782296400094,0.43337813128852654,0.47591515588577,0.4870525445970948,0.44487693697554903,0.4447698821380684,0.4498359446685281,188,0.4825726239706193,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,1049184000000,1059548400000,NIP79,300,LTG,1029394800000,MON,1026543600000,IFR,NIP79_2002_189,2002,Origin:NTS50,RE Reliable (to 100m),235,46002007,0,0,1114671600000,0.5715630502446561,0.5022025921127967,0.5016528473574297,0.5404557576506908,0.5246692542954694,0.5443972486626124,0.5450270399636971,0.5209402210063502,0.5117756083091551,189,0.5182348539474779,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,1049184000000,1059548400000,RED34,3070,LTG,1028703600000,MON,1026543600000,IFR,RED34_2002_190,2002,Origin:NTS50,RE Reliable (to 100m),236,46002016,0,0,1114671600000,0.5191226711368345,0.42725251728691727,0.5088001791809027,0.4888768087524043,0.49702104208106607,0.4512543099582469,0.4020082346259068,0.527154615432027,0.49471148361796474,190,0.5589676359687,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,1049184000000,1059548400000,RED27,4536,LTG,1028703600000,MON,1026543600000,IFR,RED27_2002_191,2002,Origin:GPS,AC Accurate (to 10m),237,46002014,0,0,1114671600000,0.44712209451541696,0.35827630220454065,0.46429226112741045,0.4501217721626621,0.4467994632638916,0.38774575173292475,0.40828024580710337,0.5025080321436993,0.4255701603279303,191,0.5542634153421688,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,1049184000000,1059548400000,NIP16,2200,LTG,1027494000000,PRO,1023001200000,IFR,NIP16_2002_77,2002,Origin:GPS,AC Accurate (to 10m),99,46001996,0,0,1114671600000,0.5614396242966766,0.4986448219700298,0.5064968274727111,0.5138862761897153,0.5116906303556568,0.5035558179859351,0.5252093769065002,0.554483576347936,0.5443310896613545,77,0.49535088498376034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,1049184000000,1059548400000,SLK25,27500,LTG,1031122800000,SUP,1025420400000,IFR,SLK25_2002_19,2002,Origin:NTS250,AP Approximate (to 500m),24,46002038,0,0,1114671600000,0.4890434932835374,0.3755347445023874,0.46502594043813134,0.45658752011126164,0.4295882169836987,0.45503534868645296,0.4796646531016194,0.4747033826284998,0.462634543132303,19,0.5340288005352939,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,1049184000000,1059548400000,SLK11,258,UNK,1025852400000,SUP,1024383600000,IFR,SLK11_2002_54,2002,Origin:NTS50,RE Reliable (to 100m),66,46002033,0,0,1114671600000,0.5631470832076914,0.42016365455235477,0.49838824823543726,0.47680579360151715,0.5067887199464682,0.5352832156224478,0.4632470720992574,0.501378209308405,0.49293901605858176,54,0.5420328181094816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,1049184000000,1059548400000,SLK12,550,RES,1027234800000,SUP,1024383600000,IFR,SLK12_2002_55,2002,Origin:NTS50,RE Reliable (to 100m),68,46002034,0,0,1114671600000,0.4739946422864718,0.3033764432325685,0.4068673086650843,0.40099684091835774,0.42489153128963003,0.4879385066219758,0.46246667534819635,0.4567784062135995,0.41832554035934166,55,0.528644739803942,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,1049184000000,1059548400000,SLK47,135,IDF,1027062000000,SUP,1026284400000,IFR,SLK47_2002_73,2002,Origin:BUFFER,"GE General (to 10,000m)",94,46002043,0,0,1114671600000,0.48761550256971586,0.43249968509082765,0.38861746380536816,0.20891874965872675,0.28811050504225033,0.3329989563734614,0.36501136194741035,0.3848058877931841,0.42140287974732976,73,0.5902255317738622,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,1049184000000,1059548400000,DRY10,1113,LTG,1025593200000,SUP,1022828400000,IFR,DRY10_2002_75,2002,Origin:GPS,AC Accurate (to 10m),97,46001994,0,0,1114671600000,0.59842654318143,0.45211688273313,0.5705506510472191,0.4892692291031173,0.5554990141245765,0.4782578802623886,0.5629768419415474,0.5877258738016973,0.6345033894101435,75,0.55470829160539,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,1049184000000,1112943600000,NIP75,10994,LTG,1033628400000,SUP,1026457200000,IFR,NIP75_2002_76,2002,Origin:NTS250,AP Approximate (to 500m),98,46002006,0,0,1115967600000,0.5159530109836026,0.28512684880729416,0.3812458231561105,0.4031033219207944,0.3762972514567694,0.43820703180159915,0.4483982993857564,0.4764555975112649,0.47149681511599933,76,0.4984393688934117,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,1049184000000,1059548400000,RED47,7269,LTG,1029308400000,SUP,1026543600000,IFR,RED47_2002_92,2002,Origin:GPS,AC Accurate (to 10m),119,46002022,0,0,1114671600000,0.42370795158860663,0.2686785257574873,0.35469889885276334,0.3323742469795741,0.3738417511974669,0.3135547601013161,0.3336540875921027,0.42317400335263583,0.4326804584313351,92,0.5512337918622549,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,1049184000000,1059548400000,RED62,1647,LTG,1029567600000,SUP,1026802800000,IFR,RED62_2002_93,2002,Origin:NTS50,RE Reliable (to 100m),120,46002029,0,0,1114671600000,0.5026711669168398,0.3507352826300962,0.4624997399976751,0.426898958923147,0.42453870621522355,0.3988352972820998,0.42702316122273876,0.485970352539502,0.4607315012489578,93,0.5611380045954996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,1049184000000,1059548400000,RED55,462,LTG,1029567600000,SUP,1026630000000,IFR,RED55_2002_95,2002,Origin:NTS50,RE Reliable (to 100m),125,46002024,0,0,1114671600000,0.4792626917147112,0.3335889241834763,0.42182986489547863,0.3922455315715966,0.4478359090075269,0.3455995088600832,0.4095381978437662,0.5027364866012122,0.4588909228415256,95,0.5540911433129928,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,1049184000000,1059548400000,NIP81,350,LTG,1028098800000,SUP,1026802800000,IFR,NIP81_2002_96,2002,Origin:NTS50,RE Reliable (to 100m),126,46002008,0,0,1114671600000,0.5008716992207465,0.17023417797754767,0.2313095383026141,0.29816895634855844,0.3259937101544037,0.32983861074964804,0.39081721553392756,0.35856604105648454,0.42629929781170256,96,0.5622553081699919,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,1049184000000,1059548400000,RED32,178,LTG,1027839600000,SUP,1026630000000,IFR,RED32_2002_98,2002,Origin:GPS,AC Accurate (to 10m),128,46002015,0,0,1114671600000,0.5738493722655335,0.43889068375900786,0.503732848427526,0.47760287894789943,0.5053376099969746,0.496143543380737,0.499048273412157,0.5186817889224269,0.567412830884527,98,0.5596714332302314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,1049184000000,1059548400000,COC9,243,LTG,1027062000000,SUP,1025506800000,IFR,COC9_2002_100,2002,Origin:NTS50,RE Reliable (to 100m),131,46001993,0,0,1114671600000,0.5425166652475983,0.45022372342391176,0.5270428254327927,0.45357248995026284,0.43760845100239965,0.5525720774283585,0.45247941061244895,0.5307425800968926,0.48944112661446465,100,0.47471188630434463,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,1049184000000,1059548400000,THU16,625,LTG,1025766000000,SUP,1022137200000,IFR,THU16_2002_102,2002,Origin:GPS,AC Accurate (to 10m),133,46002047,0,0,1114671600000,0.49252776330279424,0.3782535300400796,0.3901721670733158,0.4507581870376378,0.3641506098197887,0.4726478930681185,0.5247471962236068,0.4504595252829316,0.5256317820614901,102,0.5089755371310033,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,1049184000000,1059548400000,NIP85,375,LTG,1030258800000,SUP,1026802800000,IFR,NIP85_2002_103,2002,Origin:NTS250,AP Approximate (to 500m),134,46002010,0,0,1114671600000,0.5877173760958333,0.4039683394848004,0.49146612995485445,0.5303799386517395,0.5558391656690275,0.482194329004342,0.524929711089395,0.5910650353239392,0.5547586304304286,103,0.5216859170329465,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,1049184000000,1059548400000,PEM9,573,MIS,1029654000000,SUP,1027926000000,IFR,PEM9_2002_104,2002,Origin:NTS50,RE Reliable (to 100m),135,46002011,0,0,1114671600000,0.4706502310830661,0.42354881940896033,0.44514484780562624,0.5317285693053336,0.3642203184041678,0.5014404591576801,0.5573650319922114,0.41275247962133077,0.5676136344900451,104,0.43223474173643617,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094,1049184000000,1059548400000,NIP54,60,LTG,1027062000000,SUP,1026111600000,IFR,NIP54_2002_173,2002,Origin:NTS50,RE Reliable (to 100m),218,46002002,0,0,1114671600000,0.5965567233194025,0.4988265799198376,0.5055619894032617,0.5447209754366981,0.5788417726297199,0.5464892806226944,0.5142414186250139,0.5363416733884226,0.551065938566077,173,0.5840469111869298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096,1049184000000,1059548400000,RED60,531,LTG,1028530800000,SUP,1026716400000,IFR,RED60_2002_175,2002,Origin:GPS,AC Accurate (to 10m),220,46002028,0,0,1114671600000,0.44001170311117416,0.31063581370149873,0.41370014170079433,0.4056646990796754,0.42081647098368835,0.38924747632657375,0.4186011914232944,0.4475950464160403,0.4108317488684341,175,0.6033293152439908,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7,1049184000000,1059548400000,RED59,2112,LTG,1028962800000,SUP,1026716400000,IFR,RED59_2002_192,2002,Origin:GPS,AC Accurate (to 10m),240,46002027,0,0,1114671600000,0.4878299379618643,0.3546907575005331,0.44426504867331545,0.4243452462491557,0.4614591491849248,0.43477472428558644,0.4588006063249498,0.4552311742057396,0.4318252346369473,192,0.5603418452847566,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,1049184000000,1059548400000,SLK17,589,MIS,1027148400000,SUP,1025420400000,IFR,SLK17_2002_193,2002,Origin:NTS50,RE Reliable (to 100m),241,46002035,0,0,1114671600000,0.4917805766294111,0.360566778394994,0.43315913153552066,0.4159443572934374,0.46861025850694193,0.48358050180428386,0.43657786494304746,0.46821131492611784,0.4880151007535451,193,0.5400440021316891,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,1049184000000,1059548400000,SLK5,400,LTG,1029913200000,MON,1025161200000,OFR,SLK5_2002_12,2002,Origin:NTS50,RE Reliable (to 100m),17,46002057,0,0,1114671600000,0.5196743467072849,0.35057752009253235,0.4335376913166288,0.4293218760156279,0.4537851044356378,0.4740502526863938,0.4989766700350212,0.46055358221099063,0.4614449114106956,12,0.4954465617520177,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,1049184000000,1059548400000,SLK6,200,LTG,1029913200000,MON,1026716400000,OFR,SLK6_2002_13,2002,Origin:NTS50,RE Reliable (to 100m),18,46002058,0,0,1114671600000,0.4071604850620367,0.21631671251059206,0.342371180637833,0.3310843583477709,0.3376877710844472,0.36730972555063995,0.45260815587591796,0.37126384663998124,0.3984559478743354,13,0.538424224623989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,1049184000000,1059548400000,SLK7,100,LTG,1029913200000,MON,1026716400000,OFR,SLK7_2002_14,2002,Origin:NTS50,RE Reliable (to 100m),19,46002059,0,0,1114671600000,0.5174315398212741,0.37423887024928504,0.47052469725552687,0.44331369341680854,0.44991525016926265,0.5014228771898764,0.519335377502062,0.4749151939971962,0.47576859968771695,14,0.47293424936603945,"{""type"":""MultiPoint"",""coordinates"":[]}"
