system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
000000000000000003f2,1175497200000,1175497200000,NIP323,1564,LTG,1164009600000,FUL,1157698800000,IFR,NIP323_2006_1607,2006,,Within 10 metres,1833,67527696,0,0,1176188400000,0.6210721947561516,0.4853212394642453,0.5581512731381547,0.5521942613387059,0.571619791271219,0.5533800419646361,0.5654266715845743,0.5949023728068669,0.6131895116483584,1607,0.5378869085497994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d0,1175497200000,1175497200000,NIP322,71,LTG,1159686000000,FUL,1157698800000,IFR,NIP322_2006_1573,2006,,Within 10 metres,1788,67527705,0,0,1176188400000,0.5551468184529265,0.5106013569420426,0.6208863378591483,0.6334491698445966,0.6332040422438521,0.622062816319713,0.5982198268323701,0.6021296240932231,0.6503814999512859,1573,0.5498297673674555,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f5,1175497200000,1175497200000,THU189,445,LTG,1161932400000,FUL,1157698800000,IFR,THU189_2006_1610,2006,,Within 10 metres,1836,67527709,0,0,1176188400000,0.6697424109853843,0.544772446161821,0.6013252731681312,0.5994109933076329,0.6196193043299559,0.5871949620651363,0.5479163639742134,0.593860360969618,0.6279208636786193,1610,0.567731174086106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000442,1175497200000,1175497200000,THU154,930,LTG,1161327600000,MON,1157698800000,IFR,THU154_2006_1687,2006,,Within 10 metres,1916,67527657,0,0,1176188400000,0.630960541199504,0.47458160430677016,0.5123974650216957,0.5492249835920228,0.5238508698773587,0.5735232529461404,0.5277041862164055,0.5663203731443278,0.5780982535559912,1687,0.5726713544049609,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000415,1175497200000,1175497200000,THU143,2365,LTG,1162454400000,FUL,1157698800000,IFR,THU143_2006_1642,2006,,Within 10 metres,1868,67527672,0,0,1176188400000,0.5500585161386635,0.45517189798633984,0.47862601681347006,0.5242663852008321,0.5357883894337376,0.5300634997137739,0.4863670026836121,0.566223301614946,0.5700653491815693,1642,0.5476757732803125,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f3,1175497200000,1175497200000,NIP328,220,LTG,1161327600000,FUL,1157698800000,IFR,NIP328_2006_1608,2006,,Within 10 metres,1834,67527697,0,0,1176188400000,0.5564967753032884,0.4840194447474975,0.5664436473677531,0.5928491692764511,0.6222875219157225,0.5784595125623933,0.5416023173869993,0.5735488336843841,0.5655232556305975,1608,0.5485465998119999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042b,1175497200000,1175497200000,NIP338,2714,LTG,1161327600000,FUL,1157698800000,IFR,NIP338_2006_1664,2006,,Within 10 metres,1892,67527678,0,0,1176188400000,0.6175755669658329,0.40551871133171113,0.4899620199237699,0.44298419853900706,0.5266885097981956,0.5434077838083984,0.48240885318167215,0.5144433473927448,0.6142386238548768,1664,0.4446643654856118,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f9,1175497200000,1175497200000,NIP341,2010,LTG,1162454400000,MON,1157698800000,IFR,NIP341_2006_1614,2006,,Within 10 metres,1840,67527708,0,0,1176188400000,0.5863128808574,0.4886771481499082,0.6257862501097233,0.6291964567644758,0.6319590387623313,0.6231347535066902,0.565659424497142,0.5992078751016042,0.6768309875801335,1614,0.5161819722173893,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000420,1175497200000,1175497200000,THU167,201,LTG,1161241200000,FUL,1157698800000,IFR,THU167_2006_1653,2006,,Within 10 metres,1879,67527684,0,0,1176188400000,0.5502293604083797,0.5229469008436626,0.5532701502949046,0.6274628739048065,0.5973135686903365,0.5544202124250497,0.6184266844738185,0.6457238034909558,0.6238810219570429,1653,0.636391133424721,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ee,1175497200000,1175497200000,NIP264,241,LTG,1162454400000,FUL,1157698800000,IFR,NIP264_2006_1603,2006,,Within 10 metres,1829,67527690,0,0,1176188400000,0.6172490368045956,0.40280740192655884,0.4928777025213922,0.5032346144199118,0.5276533329785722,0.5261728190374061,0.4408254030098129,0.4866533106583632,0.591477845832114,1603,0.628675650708516,"{""type"":""MultiPoint"",""coordinates"":[]}"
