system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
0000000000000000017f,1049184000000,1059634800000,PAR13,75,MIS,926233200000,SUP,925628400000,IFR,PAR13_1999_571,1999,Origin:GPS,AC Accurate (to 10m),668,46001944,0,0,1114671600000,0.6590426411426379,0.6593055567718722,0.560802128581867,0.613853108071508,0.6025862437643861,0.6388773774232728,0.6630151602558427,0.6388798704356189,0.6501392954326616,571,0.6762466707552643,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,1049184000000,1059634800000,SLK20,993,RES,929084400000,SUP,925714800000,IFR,SLK20_1999_573,1999,Origin:GPS,AC Accurate (to 10m),670,46001955,0,0,1114671600000,0.4938719549029359,0.3389279056545715,0.37838596462272717,0.41986137834828546,0.3925880033589999,0.47844310722936895,0.47337248012085753,0.4851351098992729,0.5046769302448364,573,0.5913375994391213,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc,1049184000000,1059634800000,RED58,5278,REC,939366000000,SUP,935650800000,IFR,RED58_1999_677,1999,Origin:GPS,AC Accurate (to 10m),782,46001949,0,0,1114671600000,0.5081327407796433,0.39730213517364177,0.3585021941336097,0.4252869428057401,0.3941435723494889,0.4935482259992917,0.480811120248446,0.4977326459630743,0.5144125466762806,677,0.5200456154869562,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db,1049184000000,1059634800000,NOR17,88,LTG,927615600000,SUP,926146800000,IFR,NOR17_1999_728,1999,Origin:GPS,AC Accurate (to 10m),838,46001943,0,0,1114671600000,0.546104130036194,0.4632227475250022,0.4391211074926486,0.47650642858398645,0.4085208577038811,0.5245526588377395,0.5733356178125447,0.5807103814653423,0.5913673678790272,728,0.6797556612534373,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,1049184000000,1059634800000,NIP97,1044,MIS,937206000000,SUP,935737200000,IFR,NIP97_1999_737,1999,Origin:GPS,AC Accurate (to 10m),848,46001940,0,0,1114671600000,0.4945258018330783,0.3796207931247337,0.4459759674399192,0.38203736392326565,0.4544556032516582,0.4790343751446733,0.4952881451513055,0.5225592197067338,0.5751888855183179,737,0.401469920166605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,1049184000000,1059634800000,SLK16,89996,RES,931762800000,SUP,925628400000,IFR,SLK16_1999_744,1999,Origin:GPS,AC Accurate (to 10m),857,46001953,0,0,1114671600000,0.5289939510004293,0.38471295570859515,0.3864852757240113,0.4366148995345194,0.37782313428863046,0.48761674280606543,0.44434603664590083,0.44368231044990747,0.4975668977065311,744,0.4981812492113411,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206,1049184000000,1059634800000,RED26,4420,LTG,933663600000,SUP,928047600000,IFR,RED26_1999_794,1999,Origin:GPS,AC Accurate (to 10m),917,46001948,0,0,1114671600000,0.4732281080529722,0.44702308008771985,0.48137094269125186,0.4907777029503521,0.48358433061151357,0.540358855921627,0.5193208875056697,0.4828796813073252,0.44552814917560857,794,0.5492198899890716,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f,1049184000000,1059634800000,HEA3,65,IDF,927183600000,SUP,925714800000,IFR,HEA3_1999_1069,1999,Origin:NTS50,RE Reliable (to 100m),1217,46001925,0,0,1114671600000,0.5063262488242377,0.3735629886958761,0.431280642655123,0.37002352457947246,0.4750369160748161,0.4821564339864714,0.49933636915585167,0.5225405636054882,0.5646737955696649,1069,0.5558249055215836,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a3,1049184000000,1059634800000,NIP32,700,LTG,929689200000,SUP,927961200000,IFR,NIP32_1999_1075,1999,Origin:GPS,AC Accurate (to 10m),1223,46001933,0,0,1114671600000,0.5251163468195765,0.4920394598871598,0.5040858970565886,0.49431160423543496,0.5352250836975468,0.5044625982699072,0.5585338362338675,0.6116069621920595,0.5662453348488968,1075,0.6273783988733485,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac,1049184000000,1059634800000,PEM4,1119,MIS,927183600000,SUP,925455600000,IFR,PEM4_1999_1091,1999,Origin:GPS,AC Accurate (to 10m),1240,46001945,0,0,1114671600000,0.6423297180087906,0.5338826365345466,0.4763577499791054,0.5721932962286782,0.5739692354398672,0.5703962609915564,0.63149428919411,0.5375166130926422,0.6000248166382209,1091,0.5538140019884255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c9,1049184000000,1059634800000,SLK31,5416,MIS,929948400000,SUP,927529200000,IFR,SLK31_1999_1137,1999,Origin:GPS,AC Accurate (to 10m),1290,46001956,0,0,1114671600000,0.48693988847455055,0.37164404806601775,0.39117082853297497,0.4277072911889644,0.4122188977395684,0.45471850282416953,0.43691844568741967,0.49559714557177503,0.5579002469027846,1137,0.6043366510942455,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cb,1049184000000,1059634800000,NIP10,50540,IDF,931849200000,SUP,925455600000,IFR,NIP10_1999_1139,1999,Origin:GPS,AC Accurate (to 10m),1292,46001927,0,0,1114671600000,0.6287312665011947,0.42972129279056703,0.5014878164039638,0.4773525204776606,0.5528324946399411,0.4986619377165271,0.5792125864835912,0.5587696618297092,0.5207927603070712,1139,0.585311140921318,"{""type"":""MultiPoint"",""coordinates"":[]}"
