id,fire_name,preNBR,nbr1,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,nbr10,prov
124,QC_1432_1995,0.21601611354912148,0.12012573291475188,0.1425628113792504,0.15401635324476218,0.16578756084234952,0.15707663551355577,0.23145526575042177,0.18034582362782337,0.22355165104748323,0.18575498085693712,0.2309499170578863,QC
125,QC_1442_1995,0.1789583687528182,0.043339581367194464,0.09080126560069109,0.16414712124613326,0.1675442808694354,0.1874166126872307,0.19052111390047907,0.17328431578384498,0.11901345124042884,0.16231837020472273,0.22170611540007257,QC
126,QC_1445_1995,0.16556136675289407,0.212018363435114,0.1640082562923087,0.22238646140185148,0.2188026216660837,0.19504247391852653,0.23787704530596465,0.2418579634803417,0.2252515609764752,0.2487895879049869,0.2808762389382574,QC
127,QC_480_1996,0.1782204743077214,0.1282843471009661,0.2202782696227293,0.18230001796025616,0.21135558128576923,0.20512939165518537,0.19200537484450755,0.16103904603964894,0.21910918086288844,0.15979278705918262,0.2204066209488824,QC
128,QC_508_1996,0.21159903158394364,0.13794301230292777,0.1085350516190358,0.19546889301926,0.19312020650389825,0.18688829992320263,0.17598071010662253,0.19188305355991425,0.2068922880444783,0.21175152397972072,0.2648213045838715,QC
129,QC_728_1996,0.270380448890264,0.22847768859020137,0.2112253248352184,0.2981204467227616,0.20383726715088604,0.2242187848929175,0.21937271632168137,0.2523332244713696,0.2472569426531132,0.26140960905549826,0.2781633314867502,QC
130,QC_739_1996,0.29878472896504416,0.23271860712916903,0.208040974827711,0.32641404955899794,0.2234849955734424,0.23686379100590663,0.256023673952411,0.2639326494785129,0.26451619989119474,0.2553243323264933,0.2501792102283024,QC
131,QC_745_1996,0.2808077326729676,0.2764380259066415,0.24433824792245712,0.3323956419661071,0.215784076271145,0.26203336333877497,0.2447650311748893,0.2263444605686823,0.2196576422909004,0.2612743585054578,0.265620255269904,QC
132,QC_750_1996,0.09598424555512844,0.11092404156522769,0.17330939919157323,0.21147622491767223,0.232918793921452,0.26869060201702794,0.2478675830288757,0.2505179826751511,0.2112728671320604,0.29416913417178864,0.2752699528788896,QC
133,QC_757_1996,0.22568958185967664,0.21714532193793967,0.13548021218141512,0.1861313015317312,0.2172383528687716,0.169900533543386,0.1825428536114294,0.17116478512841737,0.1922417137614842,0.17401998915948608,0.25986512487495894,QC
134,QC_783_1996,0.2407969779060891,0.17576091622622508,0.11556910419389788,0.11919059913316576,0.17306108188592442,0.1326548022257299,0.16017536484575107,0.15765881655164862,0.20373325048243665,0.1525535408582659,0.25808780902369755,QC
135,QC_788_1996,0.22362136888997708,0.15157608086958427,0.2217473453801516,0.24976734525813743,0.2085071741106289,0.2171789064337558,0.1991177477478105,0.2199060257057381,0.22203585784060675,0.2244382248482195,0.2385383089937832,QC
136,QC_533_1996,0.19109066906873468,0.13250467541078795,0.17344078517223843,0.22079751937472453,0.22434236649581907,0.21251608236669425,0.22301592062778008,0.19127991300152103,0.18821131121403228,0.21301567728657456,0.2541199337500014,QC
137,QC_377_1997,0.21409804955258183,0.1924843495397353,0.22143360231424683,0.1833741539380413,0.2162563408243596,0.22483245110765107,0.23530339900442,0.23464150054695265,0.22882714041173807,0.27886342361395955,0.2488459591556209,QC
138,QC_1824_2010,0.26644943456332937,0.1983758045434572,0.22784667943899692,0.2666572025263477,0.2734944028200667,0.24424318798350528,0.23758292110151377,0.1552023943181808,0.30470210858807023,0.2294217409494165,0.2279134715780782,QC
139,QC_547_2010,0.2339733124182181,0.13504191135654217,0.1631796160647465,0.16540125302244713,0.1869737146330261,0.1756207787013627,0.1700769625942006,0.2337981931297305,0.2250587829287948,0.2044451783514068,0.22178473299734924,QC
140,QC_642_2012,0.22369968275950872,0.1326414919152087,0.2185397423357105,0.20464696411191885,0.20889408890373456,0.194895885303114,0.1854802951179568,0.22291882566681545,0.2067145224646292,0.19205063095652364,0.22809248770531257,QC
