"","Fire_ID","Fire_Year","nbr1","nbr10","nbr2","nbr3","nbr4","nbr5","nbr6","nbr7","nbr8","nbr9","preNBR","RBR_median","feco","RBR_quant","area","coniferous"
"186","THU187_2006_1598",2006,0.496670388003344,0.619921454296037,0.581756141742339,0.586519735031826,0.59916937991279,0.61160919640584,0.595790926635223,0.53215480337228,0.53343604353331,0.608919336782012,0.561149232091538,52.87205075,"Lake Nipigon",135.38404721976,345549.2732,9.22330097087379
"187","NIP257_2006_1604",2006,0.392430041893014,0.597325510511755,0.440342540510671,0.554780989440578,0.567210971413452,0.535986382326353,0.591283044002318,0.526404629530208,0.578459734929812,0.601258525495616,0.564704764389692,138.099975,"Lake Nipigon",196.499468762532,786930.5859,0.318809776833156
"188","COC14_2006_1606",2006,0.544294997723875,0.558215705379432,0.66159383670176,0.598998691610962,0.659050469716652,0.627436129140465,0.62217846693816,0.562984965143965,0.656601402249958,0.617439766002017,0.631566721339729,235.1782819,"Lake Abitibi",349.89057791872,406204.9092,36.830835117773
"189","NIP323_2006_1607",2006,0.442812377653067,0.626605960917604,0.485321239464245,0.558151273138155,0.553049289012688,0.571619791271219,0.553380041964636,0.565426671584574,0.594902372806867,0.613189511648358,0.537886908549799,124.0313859,"Lake Nipigon",186.141661303954,15030349.04,15.0864900372236
"190","NIP328_2006_1608",2006,0.495465388366667,0.557811638452396,0.484019444747497,0.566443647367753,0.593249780310485,0.622287521915722,0.578459512562393,0.541602317386999,0.573548833684384,0.565523255630597,0.548546599812,116.752253,"Lake Nipigon",203.328376535263,2201405.595,6.20976902688376
"191","NIP296_2006_1609",2006,0.332639150322961,0.549482006569091,0.426076724640654,0.556378754200346,0.551145176785345,0.522670285891332,0.558506946862141,0.479203879098988,0.561883784486717,0.596161213133132,0.525088763909329,225.3032313,"Lake Nipigon",283.620216380068,3483323.403,1.87381404174573
"192","THU189_2006_1610",2006,0.528187885241934,0.669742410985384,0.544772446161821,0.601325273168131,0.599410993307633,0.619619304329956,0.587194962065136,0.547916363974213,0.593860360969618,0.624131166259827,0.567731174086106,103.266097,"Lake Nipigon",244.444062386658,4480303.268,13.4045744281965
"193","THU185_2006_1633",2006,0.430499522537178,0.55663738546308,0.500800073336799,0.532090845729,0.531572264869175,0.551133208216733,0.501064120903687,0.453502235646952,0.552858477728572,0.555992682724765,0.524937778031895,163.66605,"Lake Nipigon",251.71258513058,10486426.59,38.5116060225847
"194","THU144_2006_1638",2006,0.35164534941128,0.622074917085601,0.463679456162782,0.486824722732943,0.529015965069412,0.521564747327106,0.525447902830736,0.448298552595985,0.565535333882526,0.574151856172172,0.584618484478872,229.243388,"Lake Nipigon",332.451345838268,24932413.97,36.6955445544554
"195","THU249_2006_1639",2006,0.454175857189035,0.603370043080486,0.540259613683226,0.615549828160327,0.608145221699677,0.643871795930371,0.479761945811606,0.410917970720184,0.579589140243341,0.609043422271388,0.51243372474587,283.3394978,"Lake Nipigon",390.273288822384,398029.946,0.408997955010225
"196","THU163_2006_1640",2006,0.474523358620575,0.614500226831162,0.548260568977322,0.593465903312398,0.580174047637342,0.594175416966825,0.587899895342589,0.481225665641756,0.547695092570155,0.5992809958832,0.507755109863749,137.2827621,"Lake Nipigon",217.018378346044,27751220.9,14.7162599235519
"197","THU143_2006_1642",2006,0.423836728764105,0.613707501547517,0.45517189798634,0.47862601681347,0.525564380062203,0.535788389433738,0.530063499713774,0.486367002683612,0.566223301614946,0.570065349181569,0.547675773280312,106.1819733,"Lake Nipigon",236.730740454035,24162705.97,39.0741060632234
"198","NIP344_2006_1643",2006,0.339769057326892,0.537429968854134,0.461648044078921,0.426729276764609,0.480020610703818,0.467721716736844,0.541552647631896,0.463325987312923,0.546027434736831,0.554485662579024,0.529147591562878,194.1019767,"Lake Nipigon",257.630864824452,6980899.494,8.81455399061033
"199","NIP226_2006_1644",2006,0.248573295314826,0.612278676997685,0.312170814014549,0.442053606527762,0.430701287783653,0.416129392985814,0.503636980701184,0.463922395623533,0.492990372029079,0.565099033854304,0.607423057881725,325.3620103,"Lake Nipigon",409.32068541112,998405.8967,18.5650224215247
"200","NIP414_2006_1648",2006,0.281092106640043,0.547368230692535,0.416449657214653,0.399087331540918,0.449457503483684,0.471500776345928,0.502659726731806,0.440089147521692,0.560320599107001,0.554819040383873,0.55455489268103,149.2642875,"Lake Nipigon",195.259356933164,9664898.872,33.8335966298052
"201","COC8_2006_1649",2006,0.579768668082673,0.684489185170322,0.681740524895464,0.566564412524636,0.644108415160202,0.617354399182643,0.612546636834046,0.580455641319,0.624789805350616,0.592816571839805,0.628721762342632,261.3707704,"Lake Abitibi",355.742976098164,1368614.106,8.93997445721584
"202","THU151_2006_1650",2006,0.525163957897186,0.646524116128512,0.605572244322593,0.627485575834404,0.645056578713432,0.644933672620312,0.627223778121195,0.535802706246227,0.657873136130183,0.639501165240965,0.623777013379861,210.5706157,"Lake Nipigon",330.299236707722,599038.8635,0.418410041841004
"203","THU176_2006_1652",2006,0.480780366585507,0.635742177104751,0.58996421920652,0.58236754622395,0.447508088746958,0.560281481329122,0.547651455777871,0.469297503077335,0.586256511039964,0.606228188256137,0.585285231840192,259.040892,"Lake Nipigon",357.991013312676,530588.2092,0
"204","THU167_2006_1653",2006,0.527197356273738,0.65106616316149,0.522946900843663,0.553270150294905,0.627462873904806,0.597313568690336,0.55442021242505,0.618426684473819,0.645723803490956,0.623881021957043,0.636391133424721,260.2236652,"Lake Nipigon",475.706370181338,1959582.686,49.7197067701596
"205","COC9_2006_1654",2006,0.538839433673906,0.673636210677446,0.732245402753283,0.587590877009596,0.633215780556305,0.619235869393719,0.609656130845707,0.549729498138101,0.639215006124868,0.599620774616172,0.633897284196575,288.2982219,"Lake Abitibi",427.434011904477,958662.4185,12.7604166666667
"206","NIP411_2006_1657",2006,0.339144568135999,0.572335472269808,0.499410892491528,0.466973246467248,0.499880826360817,0.510452982962969,0.551581083485921,0.448596448635339,0.574383286029943,0.533256802383504,0.509441580208694,143.4935056,"Lake Nipigon",203.570774192179,7948289.229,37.1028823900694
"207","NIP338_2006_1664",2006,0.329052527615855,0.651651775475847,0.405518711331711,0.48996201992377,0.494265613113937,0.526688509798196,0.543407783808398,0.482408853181672,0.514443347392745,0.614238623854877,0.444664365485612,126.8846641,"Lake Nipigon",191.01927689352,27202577.33,1.18318318318318
"208","SLK48_2006_1681",2006,0.460746042185511,0.341403112272488,0.471405441972204,0.48056680784314,0.467439646484329,0.29900277412154,0.0891982912141119,0.116646742085338,0.218590451963192,0.23484960856852,0.577913200493078,127.8986529,"Big Trout Lake",404.283453425041,634348.9692,71.3950762016413
"209","RED44_2006_1683",2006,0.221808482715266,0.293482795884853,0.228664173724962,0.299155035828759,0.323907496230603,0.359802901217567,0.360017386564742,0.316996421057104,0.376849920426789,0.367594495934262,0.46386791415434,243.3275817,"Lake Wabigoon",342.936869066691,48904604.87,38.4871123679233
"210","NIP81_2006_1684",2006,0.312567714233166,0.498880900644119,0.325799569945118,0.416146790030327,0.427080257061447,0.394904428405298,0.504656476432579,0.386013438964642,0.475603311964061,0.518524698508989,0.44395657700691,253.3158635,"Big Trout Lake",359.500762107881,544237.3943,63.0177514792899
"211","COC34_2006_1686",2006,0.354265383404195,0.476590865025983,0.36363280782563,0.401449069414606,0.409977904406068,0.449740992621389,0.456361871931063,0.43174662165341,0.461659056944811,0.495483309335155,0.563641882685234,266.0017082,"Lake Abitibi",515.12239269356,258278.3833,90.7051282051282
"212","THU133_2006_1688",2006,0.408285589055397,0.594795153624788,0.483090660108551,0.524803526214548,0.529071184935662,0.554673397051723,0.56342479271422,0.447350944258674,0.539622318250678,0.521085291393994,0.5669386633215,93.96305243,"Lake Nipigon",137.60068123847,3923823.531,25.8527454242928
"213","THU192_2006_1689",2006,0.465063249883888,0.685913777666166,0.509785480482694,0.562730740026363,0.603156549990345,0.618641723900621,0.640350530615853,0.490490839362698,0.565927248458135,0.586121602800071,0.575450137507391,92.11361295,"Lake Nipigon",160.144471160632,2586129.29,9.83083306734759
"214","DRY79_2006_1692",2006,0.304223776305285,0.549592456602557,0.378052402692371,0.352165219071222,0.399801162105463,0.494024182483412,0.500700654058491,0.452095006223629,0.513512411146631,0.518200331115645,0.525670541542929,407.7668074,"Lake Wabigoon",538.257798668006,22084852.45,43.4035582307897
"215","SLK45_2006_1599",2006,0.511961729441837,0.56314649810139,0.524567252235721,0.398198614421908,0.495629970721069,0.518650184578014,0.521584116735265,0.447829747880064,0.497655475500942,0.476964168692823,0.529889956945546,51.64338691,"Big Trout Lake",265.368507440387,644724.4646,25.5656108597285
"216","NIP409_2006_1570",2006,0.204879369268792,0.49410407625551,0.375533523800882,0.309255216299632,0.377338343031619,0.406952723225371,0.470765506994888,0.385256290898793,0.512287907824696,0.519389888773063,0.383357567965161,197.0796531,"Lake Nipigon",243.265005343983,7081489.432,4.13369552379828
"217","NIP238_2006_1571",2006,0.386178607142118,0.526965545012055,0.424832823274291,0.433338536022302,0.510200414840422,0.483315335415631,0.549112023933539,0.466101100088311,0.584412283591912,0.591630690662814,0.55857664146994,154.0587708,"Lake Nipigon",209.923341500772,1625824.803,38.1172839506173
"218","RED175_2006_1577",2006,0.0408916850056202,0.37208744209565,0.115782686279408,0.136966237489047,0.21775715763642,0.254242424434694,0.243154149503944,0.233895071237714,0.278788012773957,0.331010603774096,0.421405311790506,308.0450233,"Lake St. Joseph",417.308457395119,4820604.045,0.29954280309002
"219","RED177_2006_1579",2006,0.261805038445763,0.463157124600205,0.283767511123107,0.209860310497146,0.377994691325029,0.400369429956597,0.396542068603666,0.335611627186623,0.361489119586539,0.427967669518831,0.545152933168849,127.7871621,"Lake St. Joseph",179.281824335773,282659.1799,1.35869565217391
"220","NIP189_2006_1580",2006,0.313206488165357,0.447913561297446,0.339246401086498,0.442888930063801,0.419353915284443,0.397761933476076,0.447644014547698,0.366259867840874,0.456097506916562,0.459550981593025,0.452155819525459,78.59421917,"Big Trout Lake",162.893956757895,17860600.54,22.6795408027053
"221","SLK118_2006_1590",2006,0.542136119850695,0.508218075668526,0.540747664388095,0.47043450114036,0.429090388688395,0.473520314671377,0.530150915152794,0.505780048615435,0.504211868552344,0.544103451903669,0.52508191204498,69.14850792,"Big Trout Lake",131.452685881395,385907.8987,26.1168384879725
"222","THU246_2006_1597",2006,0.473609331109177,0.593635247467744,0.546417598846376,0.55565388963523,0.580938280103152,0.610514276420671,0.567926436178159,0.501331277190246,0.592382952093699,0.591210216253378,0.599989289756495,98.95577083,"Lake Nipigon",184.487416075077,1240358.319,57.4086836664369
"223","NIP410_2006_1602",2006,0.241731830829849,0.535687458565353,0.409067775397641,0.341645080343357,0.425785310590538,0.426928857180178,0.473690597082703,0.391834367794994,0.534847697504624,0.51554631846636,0.491253818579914,158.1384036,"Lake Nipigon",216.890325157181,10976681.27,25.9769766737352
"224","NIP404_2006_1612",2006,0.340143246979953,0.555175589746534,0.448609871148501,0.472840123977838,0.507589458392698,0.492648541663932,0.561067017307514,0.472798934629645,0.593113313762787,0.579245063887918,0.574131656272787,155.6317738,"Lake Nipigon",204.973914814694,857795.644,13.7795275590551
"225","NIP341_2006_1614",2006,0.495222838213384,0.5863128808574,0.488677148149908,0.625786250109723,0.629196456764476,0.631959038762331,0.62313475350669,0.565659424497142,0.599207875101604,0.678270174623262,0.516181972217389,122.3991859,"Lake Nipigon",179.373816678661,1773157.375,9.30562116202173
"226","NIP402_2006_1615",2006,0.350396162186065,0.54327458875636,0.464333543851221,0.448014753865562,0.514617367123227,0.483160212163617,0.567371645987767,0.486119672490779,0.564698069437807,0.547801987602682,0.585230030447884,316.8078142,"Lake Nipigon",375.362085120111,543944.1675,2.79937791601866
"227","FOR52_2006_1617",2006,0.580493342976985,0.6074688420967,0.564510580066264,0.552916443441402,0.567057434550031,0.640083145677318,0.613851744739701,0.545312363045891,0.632038378872217,0.610057608857064,0.653516823629589,122.1623868,"Pigeon River",203.387472013904,1971932.038,20.0261780104712
"228","FOR63_2006_1622",2006,0.463046520495229,0.571235151884032,0.461286549512233,0.46837060080039,0.490709363620382,0.542821093916553,0.520372673976727,0.527596685074491,0.545311023166197,0.590120227308408,0.556435477042008,248.4217529,"Pigeon River",360.643845660601,3244720.908,67.9098470619802
"229","FOR61_2006_1624",2006,0.537239580251285,0.630018670889238,0.541357671609579,0.546256054817706,0.569310813723652,0.633971227589266,0.586911210941227,0.582509204002009,0.606206795672911,0.594153463365435,0.621882186126761,224.082519,"Pigeon River",401.573375353207,2483064.925,38.0818053596615
"230","THU142_2006_1634",2006,0.316205349568684,0.620990003451849,0.418915896864972,0.441673400476626,0.476666563550295,0.497206416507087,0.515290252826887,0.443452991588896,0.545234266706482,0.568274939512931,0.562137496740605,233.9060611,"Lake Nipigon",357.596992019349,91118572.13,34.08147391504
"231","THU234_2006_1635",2006,0.485990322114379,0.646684213342285,0.53409075064167,0.585320273442837,0.579272179333245,0.616297472130881,0.59619337726139,0.536675030757654,0.582253966167208,0.584888093342504,0.548919105892121,98.34771906,"Lake Nipigon",149.698779500656,1167081.292,11.4975159687722
"232","THU190_2006_1636",2006,0.472754534953086,0.646118955816556,0.493772074432923,0.555201019154326,0.559006638653069,0.567900852087909,0.577195633998137,0.507800924647538,0.56771286492408,0.573522602460917,0.568501318275086,110.6667843,"Lake Nipigon",173.881019136706,2643230.786,19.3579454253612
"233","NIP430_2006_1637",2006,0.27817584404943,0.613842825543551,0.347049773992793,0.449794745619405,0.420995338734775,0.404737152550698,0.480720282850425,0.428850815455143,0.452730605799736,0.552815141542342,0.553560162366376,342.0961626,"Lake Nipigon",466.424718582232,706544.6665,37.3652694610778
"234","NIP415_2006_1645",2006,0.273286900549451,0.52511058652927,0.422088164956485,0.361682656013103,0.416021216494441,0.440429141646836,0.499606769626029,0.442526775441854,0.545152041020858,0.554508673946065,0.603436678954239,331.5465199,"Lake Nipigon",418.52150833029,594510.2659,16.0220994475138
"235","NIP428_2006_1646",2006,0.420548411539326,0.625604509696702,0.471722370770224,0.519327316640637,0.530440655333308,0.570240699422056,0.559094884211716,0.479185092548144,0.539374805441057,0.594689048834371,0.551131398286653,144.4440487,"Lake Nipigon",205.368422036068,20138130.32,18.7525429245667
"236","THU184_2006_1647",2006,0.384147057736695,0.583452143034525,0.430763577275094,0.488870958335419,0.432964146842663,0.537124422637472,0.444738834333683,0.454319214429621,0.558994122400115,0.539819630050484,0.60683478750161,128.9976748,"Lake Nipigon",177.766094502741,7917293.533,12.4299647229716
"237","SLK40_2006_1672",2006,0.456201372841833,0.474757424858554,0.454168336880606,0.492025885354659,0.484468562451586,0.455974131147854,0.454593450328636,0.481745059148785,0.513472941121465,0.417687331322382,0.60421560253852,139.6802698,"Big Trout Lake",279.236934823261,709593.4132,53.5934291581109
"238","RED69_2006_1673",2006,0.522865558028839,0.540341432034887,0.493862070602505,0.524176831558648,0.541559166659317,0.505671987466653,0.541573204087839,0.505418218250853,0.543257397081807,0.498295656979168,0.612640133272199,180.0876343,"Big Trout Lake",380.42933675184,731662.2852,45
"239","SLK38_2006_1674",2006,0.446357877262144,0.497286809824545,0.483917999451867,0.450113974784458,0.448205902356221,0.439067240807197,0.484445521755681,0.440346058043216,0.461952948348523,0.465725871991724,0.511236243853203,63.4459044,"Big Trout Lake",363.363094230775,30211157.35,32.8773956419008
"240","SLK42_2006_1675",2006,0.491790947299787,0.512151775403912,0.501492060013079,0.435090213892401,0.484819149516494,0.468275405611011,0.509841468493031,0.447236928723365,0.458044743299616,0.440523546297347,0.470725598959425,30.0003444,"Big Trout Lake",64.6591404758314,270375.2368,38.655462184874
"241","THU154_2006_1687",2006,0.423383185098273,0.630960541199504,0.47458160430677,0.512397465021696,0.549224983592023,0.523850869877359,0.57352325294614,0.527704186216405,0.566320373144328,0.577996835713745,0.572671354404961,95.60007978,"Lake Nipigon",140.321944161953,9232697.864,48.5403699482774
"242","THU232_2006_1690",2006,0.436345659936055,0.638561729833253,0.519490215958558,0.558978686842311,0.590952047988685,0.618139777601334,0.624344200859651,0.494581352029113,0.558341056505818,0.592282209760566,0.578705134429927,136.9552784,"Lake Nipigon",208.24212521962,27857158.45,11.7172246991287
"243","RED184_2006_1678",2006,0.3053637310729,0.446204505666736,0.275143997722082,0.222118396317344,0.38439914225426,0.37194070628053,0.361100547293176,0.315322580211033,0.408533677558517,0.414833482999436,0.512547509392489,105.8090533,"Lake St. Joseph",200.952661470404,7388664.885,32.0956256358088
"244","RED193_2006_1682",2006,0.335096311243074,0.35670896820143,0.324239810327754,0.302446731022504,0.399405045500578,0.331785039200553,0.296932044588837,0.278041200409077,0.313002122648319,0.307113977551311,0.534486531772862,65.37583849,"Big Trout Lake",122.293290353838,68536291.49,64.5015510276953
"245","RED84_2006_1576",2006,0.392775403177091,0.467708895183917,0.396116486588167,0.353634504219443,0.445946625116256,0.446474551443587,0.444183833788835,0.416110483286786,0.4296264303033,0.464474720528219,0.492962123905501,83.55330432,"Lake St. Joseph",156.046051768978,83179937.25,12.4127359181402
"246","RED163_2006_1625",2006,0.248035860808606,0.435206997728249,0.247376410717071,0.287348618872142,0.326880814044406,0.309562793022637,0.325970457491913,0.310118564118877,0.337104243256011,0.262392076932151,0.569185598611483,66.66619454,"Big Trout Lake",95.3773495749317,971781.4756,19.4099378881988
"247","RED182_2006_1626",2006,0.305396869370041,0.419115215192168,0.30272433640054,0.232609180920531,0.378604910644807,0.382939067040627,0.379900068542999,0.342394768596471,0.411725931648079,0.400066216675831,0.486724676211319,85.21630613,"Lake St. Joseph",169.315393321783,41259076.93,23.3910073774977
"248","RED183_2006_1627",2006,0.138495071201729,0.278542340927362,0.112756603031567,0.028487366245175,0.158518109241491,0.160010447823766,0.142928897230081,0.132287615583603,0.220783895103717,0.186013784589428,0.516084990132335,80.15790593,"Lake St. Joseph",108.520682106778,975364.5965,38.6666666666667
"249","RED146_2006_1628",2006,0.358342871613647,0.438968269339584,0.353198661636404,0.341774368751298,0.431956462895373,0.398927372418034,0.396051872436771,0.371325270324109,0.419855224954494,0.441193732260728,0.499905104271576,83.44472702,"Lake St. Joseph",148.149940207363,239163315.6,25.0867651047789
"250","RED113_2006_1629",2006,0.32745284812429,0.446726991210932,0.330516425865951,0.349378450333132,0.434335527976114,0.382246710815517,0.36618751622797,0.381125616185593,0.409049419134412,0.437834202417482,0.518960822838604,102.3422529,"Lake St. Joseph",159.375940006893,97724369.7,3.52215348879352
"251","RED176_2006_1632",2006,0.270871744871155,0.407471556787794,0.28901543371678,0.24281856769218,0.346196312973199,0.350222295898896,0.360694859550035,0.324595406896116,0.365927237239334,0.384436946555396,0.500508419794849,67.0853635,"Lake St. Joseph",136.624182866915,23152620.33,27.8906437356538
"252","RED188_2006_1676",2006,0.328923523136956,0.2727243004822,0.307247923572151,0.231401629441812,0.347125266453091,0.341782138203083,0.206804411308084,0.0567501215552807,0.155635446823663,0.168571670424628,0.51961145858681,167.3888081,"Big Trout Lake",246.420867366237,2522780.446,35.8602309742375
"253","RED186_2006_1677",2006,0.399755404697119,0.471767009278028,0.379267182661159,0.318160505021336,0.457888326961032,0.449915659791868,0.445334337763324,0.402762777878133,0.431751568179791,0.46081924398202,0.533580496137607,113.6482601,"Lake St. Joseph",241.729747771528,49510695.54,58.2509482535379
"254","RED16_2006_1679",2006,0.293117279956056,0.484803224495564,0.277315119792469,0.226384691927367,0.409625004995754,0.387945964686438,0.39578881863626,0.35051832358634,0.464537887621452,0.468879142724053,0.439180098487008,223.8602174,"Lake St. Joseph",334.614283176098,6101599.074,18.0655378243391
"255","RED192_2006_1680",2006,0.180975908349705,0.370119210495649,0.168191271941276,0.126337733466258,0.29596966662545,0.281240806727048,0.289729224897255,0.23888874638363,0.275470805913273,0.380451226622901,0.50551988708601,115.38169,"Lake St. Joseph",167.111696865496,2454846.051,28.875849289685
"256","NIP406_2006_1569",2006,0.380068940549063,0.554627096580236,0.470283336851166,0.431387916094521,0.488947018461975,0.506894264944189,0.567064560753439,0.436942983983447,0.569470291968853,0.589037147891221,0.428704003493091,187.596447,"Lake Nipigon",258.1177258688,5150665.392,1.10541493111182
"257","NIP391_2006_1575",2006,0.37362069199676,0.467483914039825,0.440627412959508,0.506338268718055,0.504651432724614,0.482373621019499,0.611265720891232,0.482077997341866,0.594657644872809,0.546151272929007,0.551532480462044,165.9074661,"Lake Nipigon",228.976438585231,6001179.527,43.1742508324084
"258","NIP245_2006_1605",2006,0.313461723852455,0.568112022259313,0.498575313369013,0.505928566716729,0.504632207042788,0.483199523062386,0.55650241855628,0.456966904093817,0.542362037043953,0.56020011482395,0.557375858582654,140.0102861,"Lake Nipigon",193.060089529402,1882066.298,10.1108647450111
"259","NIP365_2006_1574",2006,0.283029636132103,0.561048897538857,0.418841693189533,0.494534082895537,0.493106005129946,0.457193419851833,0.558053250148017,0.453293668404537,0.555011715009685,0.567368786579172,0.501409265770872,169.9644971,"Lake Nipigon",230.201565382553,7590028.294,39.7413221313288
"260","NIP426_2006_1572",2006,0.342188916293274,0.567841837528967,0.504741998869799,0.525620976346743,0.525456260071582,0.508225497041366,0.584937804574565,0.48528954863965,0.597367375208132,0.595205666704465,0.56564332926594,310.9399345,"Lake Nipigon",453.311097416728,1207363.877,24.8078266946191
"261","NIP291_2006_1611",2006,0.390599293587894,0.543164899093615,0.44288489886288,0.501238926614773,0.493009087865774,0.489878580879422,0.545157256536728,0.443543793223147,0.54584206827782,0.570162332632481,0.570868810665107,322.2745953,"Lake Nipigon",402.363365752878,589710.8618,59.8853868194842
"262","NIP400_2006_1613",2006,0.305026378030743,0.506036684471286,0.408793759391469,0.423915525364186,0.457699531183732,0.431047976042585,0.505219791155128,0.410740238836405,0.525479356867771,0.521960152624086,0.549560079760281,352.8094107,"Lake Nipigon",429.944171131336,491341.6201,20.2443280977312
"263","NIP334_2006_1616",2006,0.402480995279256,0.594952594139017,0.533945290348682,0.465507043707282,0.561562473724231,0.486221161268301,0.585816252536641,0.492193920077217,0.609235647328562,0.585244694405448,0.584308021629665,161.2720618,"Lake Nipigon",197.412615286421,1135793.016,0.148367952522255
"264","FOR173_2006_1618",2006,0.444048968060533,0.634187645265545,0.470306646788568,0.481927024908375,0.518185744106309,0.576826709779436,0.554051482642197,0.527442822525452,0.568700870716519,0.597541000809184,0.595526465435823,268.0993876,"Pigeon River",463.423827511853,1790308.18,77.831094049904
"265","FOR54_2006_1619",2006,0.420371279326259,0.602123426126231,0.459617574417176,0.465040606293993,0.491685340619316,0.549492346406406,0.522484793897351,0.515290153737175,0.556725760513634,0.578992159030764,0.621587508984793,153.2178359,"Pigeon River",268.21852980397,10140467.99,63.6411286800035
"266","FOR165_2006_1620",2006,0.520668317920102,0.570363922936299,0.536498098972925,0.523635272896121,0.538230009341133,0.643707018618457,0.587437086227925,0.590212446842427,0.575832007251969,0.584392970370211,0.600834250251063,102.0055318,"Pigeon River",221.648694860196,513870.4009,53.0864197530864
"267","FOR57_2006_1621",2006,0.488740517954029,0.635046716897434,0.509662544161411,0.519948612108429,0.546642374292953,0.59614208412705,0.574987681388187,0.546519840775609,0.598910006368855,0.617264796463626,0.621056029045733,161.3831213,"Pigeon River",296.689981765689,6048235.588,60.9578270192995
"268","FOR179_2006_1623",2006,0.510661248290667,0.647435881336681,0.54152089261999,0.545559180859039,0.557081053831646,0.617763990355934,0.596772152186567,0.602865168545312,0.603449151648598,0.639766633086433,0.602360973102253,225.0330196,"Pigeon River",425.06414997111,788064.6787,51.6587677725119
"269","NIP267_2006_1641",2006,0.421800682462154,0.625648143021215,0.519734013802696,0.575333844599455,0.575279907276352,0.566312173758371,0.647958687047821,0.500947341800158,0.604234647246671,0.613090011181482,0.582247074054419,85.13440681,"Lake Nipigon",144.8713742819,571105.094,25.7267441860465
"270","NIP276_2006_1655",2006,0.391189618666111,0.602559425237231,0.490019985431772,0.543813528976614,0.539219792198341,0.568973961907495,0.626409822626578,0.533389343404698,0.628611644876799,0.625112605940602,0.575089353742963,137.7097467,"Lake Nipigon",193.891373323645,1700517.754,23.9941832283083
"271","NIP413_2006_1656",2006,0.293935896488445,0.521045998771495,0.439701981767477,0.379726561561995,0.418138221144835,0.452622819685196,0.501076924357219,0.41347355341611,0.524262190521145,0.549939464012675,0.387307020438438,154.3767108,"Lake Nipigon",219.006211720693,6370916.991,7.75653110692163
"272","NIP380_2006_1663",2006,0.228004753540322,0.525945242478502,0.425655770487549,0.40699151549978,0.421863538037173,0.469105668250605,0.486641480041912,0.435647999909282,0.498969921681036,0.519607401524432,0.531731857572424,362.2059044,"Lake Nipigon",453.833503237781,1628795.318,35.8208955223881
"273","NIP40_2007_1564",2007,0.448299770730547,0.546332943078701,0.430162513783569,0.481066310952651,0.471475234083651,0.519290549408719,0.502311766984669,0.456887432567843,0.447178328511697,0.517372757891095,0.484819705274594,86.20484518,"Big Trout Lake",286.191428556808,541675.5413,5.58823529411765
"274","DRY8_2007_1565",2007,0.443675830876893,0.512821592203999,0.411747977454102,0.490267488454191,0.555155593113785,0.538657203113513,0.468088198818694,0.534093709715061,0.52191549365688,0.473218083843776,0.479583042370869,148.843363,"Lake Wabigoon",245.715394388809,396802.4017,25.2653927813163
"275","KEN41_2007_1566",2007,0.412349955218743,0.626801618648311,0.445099176876189,0.502785897507836,0.566439835620737,0.577919344258528,0.496812218680804,0.571771346311531,0.600577899320926,0.575395390834655,0.517909995074311,308.7026117,"Lake Wabigoon",500.871432224257,1643543.452,47.9827864443249
"276","THU36_2007_1584",2007,0.573664718859575,0.523761636585417,0.609268081938304,0.59475515506548,0.61667958678667,0.579283724209312,0.445950002148376,0.553928607049617,0.568663712420814,0.541853958854052,0.588388220740678,216.9263345,"Lake Nipigon",299.781645166534,439005.5842,0.382409177820268
"277","TIM3_2007_1585",2007,0.534366415430284,0.565698117986533,0.500132619656544,0.539574560947016,0.487227144958286,0.449148545399725,0.375372808027744,0.515519567703086,0.517305362343392,0.605688940006299,0.524686874212871,117.4509002,"Lake Abitibi",208.815188256659,583873.4409,23.5469448584203
"278","SUD46_2007_1586",2007,0.509504491478009,0.62718437516669,0.554602490629662,0.583959468912022,0.600510440310087,0.538671689117722,0.529790979453293,0.599006293983642,0.580642960303908,0.608257565674603,0.599764178172503,319.7545396,"Lake Temagami",495.424494546557,5349775.485,48.4090454272563
"279","SAU13_2007_1587",2007,0.548877567088891,0.655687581586862,0.523554345818561,0.595930694352756,0.621168653407956,0.572335197921658,0.588771940346916,0.602030460789723,0.545687858572115,0.590644510800827,0.634761584521258,256.6525075,"Lake Temagami",387.754392550514,15833691.04,22.5826399820103
"280","PEM2_2007_1588",2007,0.666318821874764,0.621359442834253,0.681261073903462,0.636398914961371,0.678838142364724,0.645868218733989,0.659366788112001,0.600607655201899,0.644039702371989,0.607355749966554,0.65628620774307,24.95378167,"Georgian Bay",81.7439311199655,2552530.408,60.1177336276674
"281","SLK11_2007_1658",2007,0.408781050829321,0.574824652497773,0.429841936312068,0.451728943827407,0.531110622728885,0.488996622209173,0.420360942368583,0.519655030789669,0.54846176969569,0.553523791537304,0.493846014456781,228.0298135,"Lake Nipigon",393.856258489604,177689645.9,42.2595598435816
"282","DRY10_2007_1659",2007,0.614674256330103,0.627261158915051,0.466122256268284,0.570398425027133,0.649411002633911,0.613213361816918,0.508514306185572,0.546420667223325,0.623491015966158,0.619158967609668,0.598268557765453,80.66807217,"Lake Wabigoon",218.86084348633,670213.7825,9.04522613065327
"283","NIP26_2007_1660",2007,0.568665962296259,0.567461518526225,0.635700023363616,0.666354635406354,0.621049080017685,0.628677628898625,0.525756740319191,0.60922395183261,0.652485876773179,0.551442676328247,0.67700299840434,323.6586099,"Lake Nipigon",392.162264429739,1145308.873,0.447427293064877
